ImageNumber,ObjectNumber,FileName_DNA,FileName_OverlayObjects,PathName_DNA,PathName_OverlayObjects,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_IdentifyPrimaryObjects
8,4,NP_LMNA_K9me2_Pol2_Well2_40X_F07_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F07_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,9003,13224,287,469,171,355,228.20993002332557,411.66166833277794,9003.0,-7.148059921746608e-12,6978295.232255913,-5946352.336102039,1.6424905879830476e-10,-1856944.5531489488,-934872.6738971646,-2581121146.86474,6562301.441741641,4694037.266935129,3359804372.258478,3047142985.328549,1.1858109914398411,9211,0.6577185413395236,107.06528672380544,1,0.6808076225045372,0.8433047148481692,0.16705647063055887,0.002125806625654438,6.783914147794911e-06,3.071593019982515e-07,-3.4114735652813065e-13,-9.209381671106319e-09,-2.832189596481466e-13,959.5529796792,544.4564254077217,775.1077676614367,206.25841976551692,206.25841976551692,728.901637425485,123.90660868116439,120.95040305844375,43.139309220245984,16.878083520756586,15.231546211727817,88.43316443318854,93.33436026739321,nan,nan,0.08609438716665962,-0.0007731833857582546,nan,-0.022909965540988217,-0.00012155822231861083,-0.003537094301110855,0.08096208346389924,0.0006103492396320808,0.004604179432801167,4.4008590391229336e-05,-0.00040820053679124226,-0.0036925149264214314,-1.2991261207501348e-05,-0.0004131611951015854,-48.19553875133062,366.2741699796952,0.9774183042014982,9003.0,515061.0,36444899.0,2877519333.0,510125.0,27327271.0,1851622571.0,142070267533.0,35466835.0,1823314033.0,118199223381.0,8716022019223.0,0.7810102504186003,0.01951129447725489,0.13979843961569066,0.0885134717255177,0.011679173945971098,0.0032119889131227066,0.04780860110294516,0.008940855335037854,0.00900373175531239,0.006964607089837839,0.007830160790243113,0.002528777730409497,0.001328444894280591,0.023412960632426937,0.01877006564720787,0.009670007476554332,0.002345027794873571,0.005584289589709656,0.0032930351879439145,0.007205430968566532,0.0007917713066249607,0.013673806641156583,0.006563671909188816,0.0014862834017882994,0.0027456028635293836,0.0049080714608341946,0.004119723455550122,0.003982070240040412,0.0010007158543391414,0.0057239932989560085,228.20993002332557,411.66166833277794,0,4,4
9,1,NP_LMNA_K9me2_Pol2_Well2_40X_F08_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F08_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,10518,14508,396,193,303,37,348.31821639094886,115.75470621791214,10518.0,7.37543359718984e-12,5608299.929739494,2577125.1881844737,9.254108590539545e-10,3934436.9982886356,8388281.671939499,4316528791.585078,16616849.142042207,4951972.714695787,7947136380.43789,16772454888.57736,1.317269364617874,10651,0.8699849016603574,115.72352194573254,1,0.7249793217535153,0.7591461753079558,0.200899265831612,0.014961428894935302,1.5238384323879211e-05,1.0696771706887253e-06,-1.0187676087152692e-12,-5.6088249991687125e-08,4.196772218122624e-12,1699.7939207864588,413.26455723043637,533.2097290111709,-374.067027789374,-374.067027789374,1579.8487490057244,164.91422841156958,162.5423021862309,40.80441152620633,16.442664832507063,15.132745950421556,81.27053586632735,81.31563758396648,nan,nan,0.050694973284956334,0.0002271446956277841,nan,0.035564463566207835,0.0007393329962969691,0.0037096688440617174,0.15020429254665565,0.00043646088292244447,0.006829850014551623,0.00014054990286319657,-0.001532620338188759,0.01049142221246794,0.0001830243433237261,0.0009326950495454683,17.778528598623954,417.26197667087547,0.9875129095859544,10518.0,476657.0,27209545.0,1743981473.0,828342.0,41473419.0,2507871339.0,167044643859.0,81852680.0,4334080297.0,268774143565.0,18168694845361.0,0.5068862048268146,0.005108395981621803,0.18245918480082252,0.09878254203836238,0.002527087069563484,0.004287850928942646,0.024260309700080807,0.04576314246749209,0.03670107057020365,0.000821585002160348,0.0017854060191480564,0.003952205073510605,0.008364315083243808,0.011163428836605595,0.01025592081152731,0.015750337780229072,0.0011700306706480467,0.0013554898087832085,0.0011435339236457087,0.0029844337614591014,0.01752195380195571,0.014094281375950705,0.014043768024321284,0.0025530059191846075,0.007226513686869837,0.001101115765168694,0.0006912174681462698,0.00037881527992943137,0.0009155025149341009,0.0022308342125880168,348.31821639094886,115.75470621791214,0,1,1
9,2,NP_LMNA_K9me2_Pol2_Well2_40X_F08_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F08_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,11403,15168,319,296,223,138,272.32675611681134,212.6219415943173,11403.0,-2.2225776774575934e-11,6318846.506708763,-4639045.065157809,-6.459117685153615e-10,1188739.645619576,-23724049.5813523,1631862856.9775212,17421723.190213107,-2147720.1377241616,6722159960.645132,-16636920630.721214,1.232396246514618,11598,0.8044088994188917,120.49377796639568,1,0.7517800632911392,0.811427333398762,0.18257986758049058,0.007625440720549673,9.369594078281122e-05,8.329431746113383e-06,2.0452860231128378e-10,6.195937494527436e-07,1.1096898443498024e-10,1538.85558684251,543.1026431778241,554.1389552493873,-104.24797383316461,-104.24797383316461,1527.8192747709468,156.91299942796377,157.53729717117784,46.486557196677836,18.068324997487068,16.401219466856727,92.56681578522286,93.21825084630791,nan,nan,0.048595891892430694,-0.0003341033118017012,nan,0.00914215327836224,-0.001708602400526138,0.001100591829846281,0.1339839756880599,-0.00015467847385794656,0.004533686332752742,-0.0001050765994886736,0.004552987063703879,0.0019644210812563984,-0.00020511184227071623,0.00017423424555257014,6.043163459953315,420.2325394193526,0.9831867563372996,11403.0,562473.0,34063815.0,2298994851.0,850914.0,43161567.0,2635457305.0,178353701379.0,80918578.0,4166715363.0,252543348329.0,16869757117479.0,0.5849062796972195,0.030091275704634612,0.18940918696022474,0.0952259581728229,0.002844754963161459,0.007385932502610663,0.0038159231687746034,0.03318489946048613,0.025447340499195874,0.008483797299720207,0.01198918610088577,0.004142596434642634,0.01768594421635146,0.022391711487697016,0.006314599518415389,0.01105335318236964,0.0033723651775880927,0.0044282745788224945,0.00751632332678051,0.003421396507863653,0.009872906209106247,0.011163115187241723,0.0176682667864041,0.006048483196612893,0.006793896464894012,0.0023184496493865946,0.005472155469571282,0.005569804333779405,0.0040204689335332465,0.002283481411915219,272.32675611681134,212.6219415943173,0,2,2
9,3,NP_LMNA_K9me2_Pol2_Well2_40X_F08_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F08_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,17195,25500,184,388,34,218,105.37737714451876,306.4101773771445,17195.0,-1.6569856597925536e-10,24994748.19970922,89719518.76802392,7.113385436241515e-10,13596152.358999705,2191350.9912133967,37499662048.666115,30085806.01895901,-106948001.5386479,42510123338.08956,-66696020703.94381,1.2764799638104898,17618,0.8177242458620498,147.9640293169969,1,0.6743137254901961,0.7834043842058012,0.18629188671540736,0.008754792653726931,0.00012540458550375897,1.1868949553913403e-05,3.017022967084943e-10,4.768084893023244e-07,3.444596791894454e-10,2406.0871995907833,797.2017924806462,1453.605594632697,-790.7038301250192,-790.7038301250192,1749.6833974387328,196.20753092950468,200.23236501624805,55.90169943749474,21.511607139991128,19.6468827043885,111.72287142747452,112.93904851595988,nan,nan,0.08453652774833945,0.002314096604430019,nan,0.04598452050741606,5.652056495078509e-05,0.007375998391850298,0.1017553589670679,-0.002758463382433638,0.00836153139119449,-0.0001000442868458438,-0.0034728764773990306,0.009701845778336273,-0.000479976645402596,0.0013663265239142724,39.6978051642027,525.1858582251266,0.9759904642978772,17195.0,1227334.0,112598630.0,11694833536.0,1520213.0,122104969.0,11897971591.0,1279717382641.0,164488107.0,14037858131.0,1404214035553.0,153211189626443.0,0.5460642499119827,0.04156967878790092,0.1907063563250049,0.08508245644677359,0.028966024972562253,0.009332279886156323,0.00022791886666189955,0.037803242788501244,0.026855961158099018,0.006137578084703581,0.007142287444697899,0.004364623166072219,0.01232976742360411,0.0193770632851687,0.005085383754514493,0.013220676275849982,0.015377304194233445,0.009969024044568087,0.008208995908482378,0.0024846335360592243,0.004834227299679592,0.009291415577709329,0.011756909384793486,0.0008548944417529424,0.008531677154255221,0.004560138528173601,0.007679343493340663,0.007746501171629419,0.0054744417684251855,0.0005444511915972189,105.37737714451876,306.4101773771445,0,3,3
10,1,NP_LMNA_K9me2_Pol2_Well2_40X_F09_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,10405,15570,205,309,115,136,160.28620855358,220.09658817876021,10405.0,1.5631940186722204e-12,4917887.67092744,-4498332.494766308,4.4087755668442696e-10,5009970.3604036495,-6981790.879054527,5059070255.154343,20324475.928880356,2837405.5340305683,9607883637.145569,-15260057490.43,1.4901184817112003,10592,0.9179553998024508,115.1002061812635,1,0.668272318561336,0.6710875761044415,0.23315559900722144,0.02881659566665163,2.4045476192413163e-05,5.000642886703776e-06,4.950499189388166e-11,6.430688025121552e-07,2.358176921873385e-11,2096.139872777364,329.8441348927751,472.64658057928295,-481.4964306010235,-481.4964306010235,1953.337427090856,183.1344805448658,177.53872816937718,34.785054261852174,14.986427298641066,14.0,70.0674350137526,72.64644628806286,nan,nan,0.04542494767700942,-0.0004073299480735297,nan,0.046275485881885965,-0.0006322103845223353,0.004491014495693565,0.18773065133021202,0.0002569308182943155,0.008529066115141617,-0.00013280330214151767,0.002863358740966933,0.016234454701355334,-0.0001366998444697613,0.0013802753269059344,16.519328997020995,441.40411229460636,0.982345166163142,10405.0,471203.0,26256885.0,1630001411.0,875025.0,44636535.0,2654897779.0,172012044273.0,93911093.0,5098357577.0,312387935701.0,20598639830831.0,0.4203063915916677,0.014085355111402655,0.16056624418773072,0.09388716601665312,0.012175110459503218,0.0069747711941296,0.037906825540619755,0.05798343461894422,0.03754274922163627,0.004837766653356021,0.007291025763084662,0.003280443576038284,0.01166899778449919,0.006525254503453708,0.02014790379535017,0.017846244001574127,0.000992370426259009,0.0018908476554626037,0.002568433148602766,0.001816949130833124,0.007614390261670607,0.004069675160337471,0.00660141837901787,0.005312501686948909,0.009170550326420833,0.0033040967515294093,0.003429645554902832,0.0026982648895437743,0.0013335279882050455,0.0013466498968699259,160.28620855358,220.09658817876021,0,1,1
10,2,NP_LMNA_K9me2_Pol2_Well2_40X_F09_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,11656,16590,329,255,224,97,275.9255319148936,177.1517673301304,11656.0,-5.377387424232438e-11,7492357.361702127,9698453.330466215,-6.414211384253576e-10,4093599.7340425593,4004806.1836216417,5349471737.864213,17936764.523593,-19850014.904516336,9504651042.243986,-5713715068.398415,1.2694171178941729,11842,0.8281503923181794,121.8231510569032,1,0.7025919228450874,0.7877631283709904,0.18716829574677069,0.009541141846459156,3.098844103410351e-05,3.929365298968249e-06,4.328750163312781e-11,3.8336485185794864e-07,-2.4963124675900087e-12,1660.0886913484997,521.5449638758595,642.789753062983,-351.20107532966364,-351.20107532966364,1538.8439021613763,162.97674392862314,162.58536219475602,45.39823785126467,17.97288762558392,16.401219466856727,90.72780520123962,91.34943580566741,nan,nan,0.05514668437396901,0.0006611935881250443,nan,0.030130497197122824,0.00027302829431328184,0.003378020502375269,0.13202161137280166,-0.0013532779023458833,0.006001883487179875,-3.3419134139872556e-05,-0.0021305493846316987,0.007756943035783719,-2.8252285268431568e-05,0.0006860458623673578,19.046157676500847,431.2031021678297,0.9842931937172775,11656.0,605244.0,38919974.0,2808728088.0,934249.0,52604976.0,3548634194.0,264210085290.0,92818473.0,5456017074.0,374630191672.0,28135241177712.0,0.5614314947958332,0.015068517950509137,0.18993704806306444,0.09701985239718057,0.0032760541431101843,0.002786423302440083,0.004973122060511696,0.03670910686387833,0.031403129174776584,0.0039765391982932805,0.0069723200412214244,0.004536909512779103,0.01826044370932753,0.019494074733243435,0.000934649203124623,0.013829294397421777,0.0018490949729891959,0.005119802441233692,0.0031844594669000344,0.0040734054731183965,0.011852019279941908,0.013430280409754965,0.018625860334277097,0.00554173570433723,0.006907219005447388,0.0025999590743765694,0.002552522873347808,0.0016959996278178926,0.002237150480824975,0.0027327302737826403,275.9255319148936,177.1517673301304,0,2,2
10,3,NP_LMNA_K9me2_Pol2_Well2_40X_F09_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,13688,19075,435,320,326,145,379.7348772647575,230.84804208065458,13688.0,1.0160761121369433e-10,9228508.869593803,-5569851.37620458,5.320401896824478e-10,1824175.5447106934,-13882576.970228452,2228434079.993254,24619485.92752776,10306804.087960001,10445611849.37047,-6022717900.917005,1.241285335776602,13872,0.7980982145342831,132.0155403289132,1,0.7175884665792923,0.8056165421259541,0.1806562339621217,0.007127127767678357,1.821061982335714e-05,1.995659361319751e-06,1.2009089060948889e-11,1.680121512807944e-07,-7.212815176222711e-13,1814.1976092714604,658.6249212020612,674.204330040459,-133.2682309110676,-133.2682309110676,1798.6182004330624,170.37359463350936,175.64737401965337,52.46903848937962,19.88328599013886,18.013878188659973,105.15883319065404,102.65475507365929,nan,nan,0.04925513808010367,-0.00025409353510435345,nan,0.009736136098120076,-0.0006333154729753903,0.0008689200169739471,0.131401095882018,0.000470190694409934,0.004072995161465906,-2.0072549324706088e-05,0.00202936754186817,0.002693900892110951,-2.0051995193231983e-05,0.00017042369495582225,6.667763751165052,462.07315985291854,0.9867358708189158,13688.0,735523.0,48751747.0,3605884873.0,1175088.0,64967385.0,4367403149.0,325350230763.0,125498490.0,7067156559.0,473211681899.0,34873400807697.0,0.5648937796037504,0.008788875087861286,0.20240531820419888,0.08466078089293108,0.004122865976401506,0.0038370978881141107,0.0004970924642247829,0.029910552519189226,0.03146188070523444,0.0035739252099302155,0.004167480694634989,0.004119297757190776,0.027823424487082523,0.023015200969909697,0.005214949554334694,0.015156537893735542,0.0023353086346738668,0.0038593033178577867,0.0034304338014190974,0.002478025651659393,0.010261716840584552,0.012332039623369359,0.014490213785792681,0.0020383883324818623,0.008661138590057115,0.00229767411132393,0.001777668614341376,0.0006958229896562062,0.0007759654118237719,0.0014619570408127736,379.7348772647575,230.84804208065458,0,3,3
10,4,NP_LMNA_K9me2_Pol2_Well2_40X_F09_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,1,138,258,137,257,137.0,257.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,137.0,257.0,0,4,4
11,1,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,8201,11342,339,126,233,19,287.1029142787465,70.20302402146079,8201.0,8.046185939747375e-11,5632881.140348738,-10293334.638569484,7.474909580196254e-12,2110695.647725888,-6797802.256598155,2906650865.3343587,5914636.965004266,5050015.777109166,3346069555.841843,-1995490438.7930267,1.1685052633781605,8324,0.7323105318045228,102.18530964073588,1,0.7230647152177746,0.8557941768349335,0.1716939641975937,0.003957076075476756,4.45494245181716e-05,1.290553541563567e-06,-9.721542770914997e-12,-8.090713949770774e-08,-1.1173757048834407e-12,961.9742602681356,446.0879401163304,686.8529618764467,-257.37052161027776,-257.37052161027776,721.2092385080194,124.06283957853846,123.5556554755791,41.012193308819754,16.05490804644246,14.422205101855956,83.07509005854459,84.4831760876761,nan,nan,0.08375234262607567,-0.0016900091745496852,nan,0.031382821803472474,-0.001116095860458883,0.0052697793774693,0.08794162157151802,0.0008291358723494527,0.006066448692290684,-3.994991039952275e-05,0.0018573452780791832,0.005373603069190615,-1.3850294468139427e-05,0.0007351587369662372,43.090734772402946,347.01933598375615,0.985223450264296,8201.0,443698.0,29638236.0,2202732178.0,419916.0,24829375.0,1739159079.0,133124668855.0,27415606.0,1704462197.0,121601767173.0,9379883278637.0,0.6839930241302942,0.022829119106672558,0.17776338657519897,0.09170308651272385,0.011651593761874093,0.005197746082443946,0.03644039455536924,0.008762297150192768,0.022166707679077035,0.010501941672729869,0.007793524290575654,0.0024134491877362456,0.014536286796408478,0.02735071505569295,0.015032732888959451,0.00805305517703354,0.007369837467305865,0.00492272216294247,0.0002856991804025979,0.0015981488423317156,0.0050306706937990765,0.003972046776946083,0.010609951706666194,0.010203045561186954,0.004128604336743914,0.006207347425324797,0.0038724074285566364,0.003488653328614166,0.0004802123593094772,0.000762138512604327,287.1029142787465,70.20302402146079,0,1,1
11,2,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,11205,16236,147,283,48,119,96.17617135207496,198.66247211066488,11205.0,-1.7053025658242404e-13,6318676.237751002,5075807.525868762,-3.809645932051353e-10,-4570335.719946462,-9697270.720183207,-5434915257.79056,19209699.469522532,-180783.1548125668,9478609334.009909,14734178266.034246,1.345745100033148,11376,0.8744674352659325,119.44307890688978,1,0.6901330376940134,0.7430827724918845,0.20332906384642968,0.01584250635070511,1.9954878195048673e-05,2.4716839743591344e-06,1.204146309229498e-11,1.4395317725264976e-07,-1.2502924869906099e-11,1844.3210514488217,433.9811089504229,563.9157731147704,407.8835983887962,407.8835983887962,1714.386387284474,171.78223663458672,168.23792675850473,40.792156108742276,16.802191917189255,15.524174696260024,81.58676363234419,83.32885300546724,nan,nan,0.05032715511956898,0.00038192271867591975,nan,-0.03640192756705009,-0.0007296588726647716,-0.003863288971119413,0.1530019087268607,-1.3602799874687447e-05,0.006737659220930789,9.894284797279736e-05,0.0022580647126736967,-0.010330702714822585,-0.00011924985618046037,-0.0008938360248981272,-17.669704552422445,435.3036072312181,0.9849683544303798,11205.0,539814.0,32324848.0,2171182482.0,892618.0,38432582.0,2125017478.0,134302843778.0,90317856.0,3622819240.0,187477084684.0,11150552760436.0,0.5040506323755476,0.021965864244135998,0.17755173477674996,0.09977633959627939,0.015913727270917322,0.009043178807291698,0.0217154566810454,0.04818879522803148,0.035086572811733135,0.0020129879239467532,0.005535188165687101,0.003868455317432871,0.004898286257497737,0.008267874283391864,0.007878672581883996,0.01533879021842392,0.00599265549710353,0.004794123468455435,0.002266051181155743,0.0021506399865867925,0.012554769373242493,0.011739156037773629,0.015406839353260572,0.002680227052779106,0.007381333487114917,0.005880656097387785,0.006201875135720789,0.005896314786269811,0.0030285795918792626,0.0017164001141947184,96.17617135207496,198.66247211066488,0,2,2
11,3,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,10909,14480,384,438,304,257,345.3354111284261,343.94353286277385,10909.0,7.492673148590256e-11,4302097.730681089,-6287913.0031280145,9.736140782479197e-10,2992797.6132551073,-5777495.805921432,2545417499.5557055,23102995.21624347,24932987.064674277,7440754911.164081,977820371.4353905,1.4621445199588023,11067,0.9149785834693941,117.85486919731358,1,0.7533839779005524,0.6839269212787367,0.23028274404209434,0.027488172016821175,7.940653151515195e-05,1.9983388444409534e-05,7.793309285104498e-10,3.0814926332027474e-06,-1.6221587811789277e-10,2160.4091801485647,351.7452746066427,394.36224499780803,-274.3420673989465,-274.3420673989465,2117.792209757399,185.92080809413733,181.22085972646747,36.49657518178932,15.475267227619236,14.317821063276353,73.25462043128849,75.01949342475116,nan,nan,0.03615017370957999,-0.0005058761095818355,nan,0.025148232413506874,-0.0004648119495245826,0.0019606686296803283,0.19413257033251435,0.0020059123735104364,0.005731419202549558,7.211270470056507e-06,0.004675902028270069,0.009328270204486544,8.216555753506213e-05,0.0005873332259778164,8.829892904848235,447.70562748477136,0.9857233215866992,10909.0,450928.0,22941392.0,1297661914.0,948467.0,42198071.0,2236245213.0,129992910845.0,105566067.0,4908958563.0,264412192429.0,15477989399697.0,0.42231190237023386,0.018251318492455072,0.16272992865461677,0.09345665592132231,0.00683956043421445,0.006295942659606539,0.04080455828679715,0.05584226425894208,0.03829099417022686,0.003367312353650707,0.004415946181193557,0.0014320497933622187,0.008618690966010546,0.0076291685271432635,0.018938311062045847,0.01890594261026466,0.0012306180040681884,0.003124334981441635,0.004536820682758387,0.0005690418544344041,0.008251479900364305,0.006205486634457712,0.0056994575269854655,0.00503794515872589,0.01004145396309325,0.0023368135415994234,0.0014184435251290903,0.003337850342692695,0.004417494180302701,0.0014593815341142355,345.3354111284261,343.94353286277385,0,3,3
12,1,NP_LMNA_K9me2_Pol2_Well2_40X_F11_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F11_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,10930,13888,368,157,256,33,313.02808783165597,93.97035681610247,10930.0,-6.789946382923517e-11,8750432.377035683,-13250803.256770486,4.28286739406758e-10,-606195.8995425386,-10199354.611498572,-497592811.8279892,10489564.39560841,15230956.458288737,5923345919.657365,10673917130.775803,1.157789253140098,11125,0.44553717651529046,117.96825091504633,1,0.7870103686635944,0.8637150476978864,0.16105146174854784,0.0003149185402687815,3.164828511362568e-05,6.697481677919851e-08,9.613230063366241e-14,9.013724977794658e-10,-1.6324359339538618e-14,977.1278242354816,783.1646526761466,800.5885065906391,55.46165595082695,55.46165595082695,959.7039703209892,125.03617551639887,130.73637596323374,53.85164807134504,19.14272413687829,17.0,111.0,111.94031643165185,nan,nan,0.0732468898985031,-0.0010609423872858235,nan,-0.005074259464851505,-0.0008166242770806386,-0.0003810777673409603,0.08780457185004474,0.0012194858675640492,0.00453635057540083,7.819036850303353e-05,0.000612078972464604,-0.0013142791574907553,-3.314814339726275e-05,-0.00010191984679186646,-17.440651682736743,398.77669529663683,0.9824719101123596,10930.0,623317.0,44297009.0,3510963769.0,666406.0,37397664.0,2621464704.0,205907755872.0,51120576.0,2856619694.0,196768987370.0,15175071446990.0,0.8142118080947419,0.0005086542831257696,0.14337058262423175,0.036959499175390986,0.0028728063881345764,0.018788221446718774,0.0798884111062586,0.01327625597472764,0.021085345017727356,0.004095169698723822,0.0014479721008794836,0.006817943277141653,0.023721173274761923,0.00603508753738146,0.0034494525781621345,0.0042645888916319355,0.002906987753136377,0.008391707521628666,0.006772789861575079,0.0020009750348522455,0.007118982526773394,0.011970797469476279,0.005805982606428811,0.006090343348144799,0.002799031373608425,0.0005441593451259751,0.00564757495721245,0.006409222441276615,0.003144965162303564,0.0018805448079125416,313.02808783165597,93.97035681610247,0,1,1
